Date,Total Revenue,Cost of Revenue,Gross Profit,Operating Expense,Operating Income,Net Non Operating Interest Income Expense,Other Income Expense,Pretax Income,Tax Provision,Net Income Common Stockholders,Diluted NI Available to Com Stockholders,Basic EPS,Diluted EPS,Basic Average Shares,Diluted Average Shares,Total Operating Income as Reported,Total Expenses,Net Income from Continuing & Discontinued Operation,Normalized Income,Interest Income,Interest Expense,Net Interest Income,EBIT,EBITDA,Reconciled Cost of Revenue,Reconciled Depreciation,Net Income from Continuing Operation Net Minority Interest,Normalized EBITDA,Tax Rate for Calcs,Total Assets,Total Liabilities Net Minority Interest,Total Equity Gross Minority Interest,Total Capitalization,Common Stock Equity,Capital Lease Obligations,Net Tangible Assets,Working Capital,Invested Capital,Tangible Book Value,Total Debt,Net Debt,Share Issued,Ordinary Shares Number,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,End Cash Position,Income Tax Paid Supplemental Data,Interest Paid Supplemental Data,Capital Expenditure,Issuance of Capital Stock,Issuance of Debt,Repayment of Debt,Repurchase of Capital Stock,Free Cash Flow,Ticker,Total Unusual Items Excluding Goodwill,Total Unusual Items,Tax Effect of Unusual Items,Earnings from Equity Interest Net of Tax,Average Dilution Earnings,Treasury Shares Number,Rent Expense Supplemental,Preferred Stock Equity,Preferred Shares Number,Credit Losses Provision,Non Interest Expense,Special Income Charges,Interest Income after Provision for Loan Loss,Total Money Market Investments,Cash Flow from Discontinued Operation
2021-05-31,40479000.0,7855000.0,32624000.0,16842000.0,15782000.0,-2395000.0,-388000.0,12999000.0,-747000.0,13746000.0,13746000.0,4.67,4.55,2945000.0,3022000.0,15213000.0,24697000.0,13746000.0,14051870.0,101000.0,2496000.0,-2395000.0,15495000.0,18411000.0,6318000.0,2916000.0,13746000.0,18830000.0,0.0,131107000.0,125155000.0,5952000.0,81233000.0,5238000.0,0.0,-41127000.0,31403000.0,89483000.0,-41127000.0,84245000.0,54147000.0,2814000.0,2814000.0,15887000.0,-13098000.0,-10378000.0,30098000.0,3189000.0,2408000.0,-2135000.0,1786000.0,14934000.0,-2631000.0,-21600000.0,13752000.0,ORCL,-419000.0,-419000.0,-113130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ORCL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-31,64111745.0,43380138.0,20731607.0,11921718.0,8809889.0,232884.0,96559.0,9139332.0,2135802.0,6871557.0,6878761.0,10.9,10.77,630608.19,638591.62,8809889.0,55301856.0,6871557.0,6871557.0,280409.0,47525.0,232884.0,9186857.0,10587612.0,43380138.0,1400755.0,6871557.0,10587612.0,0.0,51245305.0,24786712.0,26458593.0,25735932.0,25692839.0,3001131.0,8046879.0,5372893.0,25840742.0,8046879.0,3149034.0,0.0,664616.29,628265.15,9524268.0,-2622470.0,-5645326.0,9045032.0,2315920.0,46505.0,-528172.0,1501069.0,0.0,0.0,-4330403.0,8996096.0,ACN,0.0,0.0,0.0,0.0,7204.0,36351.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-31,61594305.0,41892766.0,19701539.0,10334358.0,9367181.0,-2187.0,-168827.0,9196167.0,2207207.0,6877169.0,6884517.0,10.87,10.71,632762.71,642839.18,9367181.0,52227124.0,6877169.0,6950352.44,45133.0,47320.0,-2187.0,9243487.0,10554225.0,41892766.0,1310738.0,6877169.0,10650519.0,0.0,47263390.0,24516302.0,22747088.0,22151990.0,22106097.0,3270688.0,7041996.0,4087375.0,22161165.0,7041996.0,3325756.0,0.0,664561.28,631167.58,9541129.0,-4260629.0,-5311026.0,7889833.0,1778922.0,45970.0,-717998.0,1349064.0,0.0,0.0,-4116378.0,8823131.0,ACN,-96294.0,-96294.0,-23110.56,0.0,7348.0,33393.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-31,50533389.0,34169261.0,16364128.0,8742599.0,7621529.0,-26127.0,165714.0,7761116.0,1770571.0,5906809.0,5913348.0,9.31,9.16,634745.07,645909.04,7621529.0,42911860.0,5906809.0,5906809.0,33365.0,59492.0,-26127.0,7820608.0,9711850.0,34169261.0,1891242.0,5906809.0,9711850.0,0.0,43175843.0,23078729.0,20097114.0,19582927.0,19529454.0,3441081.0,8403593.0,3957644.0,19595007.0,8403593.0,3506634.0,0.0,656590.63,632085.96,8975148.0,-4309766.0,-4926337.0,8168174.0,1566753.0,36132.0,-580132.0,1065775.0,0.0,0.0,-3703124.0,8395016.0,ACN,0.0,0.0,0.0,0.0,6539.0,24504.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-31,44327039.0,30350881.0,13976158.0,7462514.0,6513644.0,36260.0,224427.0,6774331.0,1589018.0,5107839.0,5114164.0,8.03,7.89,636299.91,647797.0,6513644.0,37813395.0,5107839.0,5107839.0,69331.0,33071.0,36260.0,6807402.0,8580526.0,30350881.0,1773124.0,5107839.0,8580526.0,0.0,37078593.0,19579420.0,17499173.0,17054588.0,17000536.0,3423641.0,9290716.0,5087166.0,17062408.0,9290716.0,3485513.0,0.0,658548.9,634165.53,8215152.0,-1894519.0,-4049092.0,8415330.0,1360030.0,28493.0,-599132.0,955308.0,0.0,0.0,-2915847.0,7616020.0,ACN,0.0,0.0,0.0,0.0,6325.0,24383.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-29,2095939.0,1340178.0,755761.0,537991.0,217770.0,-9819.0,-9932.0,198019.0,39511.0,158538.0,158538.0,3.72,3.64,42601.0,43594.0,198962.0,1878169.0,158538.0,166741.2,4777.0,20072.0,-9819.0,218091.0,357952.0,1311581.0,139861.0,158538.0,368206.0,0.0,2735355.0,948739.0,1786616.0,1731855.0,1729664.0,118736.0,330441.0,246461.0,1888771.0,330441.0,277843.0,0.0,43241.19,43086.28,318524.0,-350361.0,44530.0,307223.0,0.0,0.0,-126801.0,0.0,395621.0,-310297.0,-11523.0,191723.0,GLOB,-10254.0,-10254.0,-2050.8,0.0,0.0,154.91,9149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30,1780243.0,1110848.0,669395.0,456324.0,213071.0,163.0,-20350.0,192884.0,43405.0,148891.0,148891.0,3.55,3.47,41929.0,42855.0,206707.0,1567172.0,148891.0,165612.4,2832.0,14035.0,163.0,206919.0,314852.0,1087536.0,107933.0,148891.0,336428.0,0.0,2195789.0,639629.0,1556160.0,1508414.0,1507553.0,135138.0,590029.0,429024.0,1511252.0,590029.0,138837.0,0.0,42434.72,42269.66,197524.0,-269304.0,-65680.0,292457.0,0.0,0.0,-95430.0,0.0,0.0,-38833.0,-9316.0,102094.0,GLOB,-21576.0,-21576.0,-4854.6,0.0,0.0,165.06,7448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-31,1297078.0,802090.0,494988.0,343004.0,151984.0,-11348.0,-15784.0,124852.0,28497.0,96065.0,96065.0,2.35,2.28,40940.0,42076.0,144433.0,1145094.0,96065.0,108410.74,652.0,10480.0,-11348.0,135332.0,215618.0,787968.0,80286.0,96065.0,231615.0,0.0,1884531.0,576218.0,1308313.0,1307310.0,1305375.0,134485.0,635908.0,433301.0,1317615.0,635908.0,146725.0,0.0,41890.9,41733.2,178974.0,-272880.0,243986.0,427804.0,0.0,0.0,-77634.0,286207.0,13500.0,-51170.0,-7256.0,101340.0,GLOB,-15997.0,-15997.0,-3651.26,0.0,0.0,157.7,6045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,814139.0,509812.0,304327.0,217222.0,87105.0,1070.0,-11651.0,76524.0,22307.0,54217.0,54217.0,1.41,1.37,38515.0,39717.0,83942.0,727034.0,54217.0,62331.41,1920.0,8875.0,1070.0,85399.0,133879.0,500053.0,48480.0,54217.0,145332.0,0.0,1288767.0,408828.0,879939.0,905000.0,879939.0,87598.0,400458.0,329969.0,905907.0,400458.0,113566.0,0.0,40022.94,39884.79,99872.0,-124015.0,241546.0,278939.0,0.0,0.0,-53462.0,300880.0,155108.0,-217569.0,0.0,46410.0,GLOB,-11453.0,-11453.0,-3338.59,0.0,0.0,138.15,5762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLOB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-29,9917000.0,1703000.0,8214000.0,6696000.0,1518000.0,638000.0,-54000.0,2102000.0,-2690000.0,4792000.0,4792000.0,7.52,7.24,637000.0,662000.0,1518000.0,8399000.0,4792000.0,4792000.0,721000.0,83000.0,638000.0,2185000.0,2229000.0,1703000.0,44000.0,4792000.0,2229000.0,0.0,20645000.0,12480000.0,8165000.0,10156000.0,8165000.0,313000.0,7373000.0,6559000.0,10156000.0,7373000.0,2304000.0,0.0,638000.0,638000.0,3884000.0,-1042000.0,-2430000.0,12667000.0,132000.0,55000.0,0.0,0.0,0.0,0.0,-2252000.0,3884000.0,ABNB,0.0,0.0,0.0,0.0,0.0,9200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30,8399000.0,1499000.0,6900000.0,5009000.0,1891000.0,162000.0,-64000.0,1989000.0,96000.0,1893000.0,1893000.0,2.97,2.79,637000.0,680000.0,1802000.0,6508000.0,1893000.0,1977728.0,186000.0,24000.0,162000.0,2013000.0,2094000.0,1499000.0,81000.0,1893000.0,2183000.0,0.0,16038000.0,10478000.0,5560000.0,7547000.0,5560000.0,354000.0,4876000.0,6883000.0,7547000.0,4876000.0,2341000.0,0.0,640000.0,631000.0,3430000.0,-28000.0,-689000.0,12103000.0,68000.0,8000.0,-25000.0,0.0,0.0,0.0,-1500000.0,3430000.0,ABNB,-89000.0,-89000.0,-4272.0,0.0,0.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-31,5992000.0,1156000.0,4836000.0,4294000.0,542000.0,-425000.0,-417000.0,-300000.0,52000.0,-352000.0,-352000.0,-0.57,-0.57,615891.0,615891.0,429000.0,5450000.0,-352000.0,-269510.0,13000.0,438000.0,-425000.0,138000.0,276000.0,1156000.0,138000.0,-352000.0,389000.0,0.0,13708000.0,8933000.0,4775000.0,6758000.0,4775000.0,435000.0,4070000.0,6027000.0,6758000.0,4070000.0,2418000.0,0.0,642724.0,633524.0,2313000.0,-1352000.0,1308000.0,9727000.0,17000.0,50000.0,-25322.0,0.0,1979000.0,-2208000.0,0.0,2313000.0,ABNB,-113000.0,-113000.0,-30510.0,0.0,0.0,9200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,3378199.0,876042.0,2502157.0,5940949.0,-3438792.0,-144571.0,-1098575.0,-4681938.0,-97222.0,-4584716.0,-4584716.0,-16.12,-16.12,284363.0,284363.0,-3590147.0,6816991.0,-4584716.0,-4436539.46,27117.0,171688.0,-144571.0,-4510250.0,-4384374.0,876042.0,125876.0,-4584716.0,-4233019.0,0.0,10491499.0,7589716.0,2901783.0,4717345.0,2901783.0,487491.0,2170096.0,3776607.0,4744100.0,2170096.0,2329808.0,0.0,608397.0,599197.0,-629732.0,79590.0,2940814.0,7668252.0,15103.0,129798.0,-37371.0,3650870.0,1928880.0,-5000.0,0.0,-667103.0,ABNB,-151355.0,-151355.0,-3178.46,0.0,0.0,9200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125452.0,0.0,0.0,0.0,0.0,0.0,ABNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-29,21365000.0,0.0,0.0,15530000.0,5835000.0,123000.0,-477000.0,5481000.0,1192000.0,4289000.0,4289000.0,118.67,117.4,36140.0,36530.0,5835000.0,15530000.0,4289000.0,4663578.0,1020000.0,897000.0,123000.0,6378000.0,7043000.0,0.0,665000.0,4289000.0,7522000.0,0.0,24342000.0,27086000.0,-2744000.0,9479000.0,-2744000.0,599000.0,-7183000.0,3704000.0,11440000.0,-7183000.0,14783000.0,2077000.0,64048.0,34397.65,7344000.0,1486000.0,-8909000.0,12135000.0,1789000.0,842000.0,-345000.0,0.0,1893000.0,-500000.0,-10377000.0,6999000.0,BKNG,-479000.0,-479000.0,-104422.0,0.0,0.0,29650.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30,17090000.0,0.0,0.0,11988000.0,5102000.0,-172000.0,-1007000.0,3923000.0,865000.0,3058000.0,3058000.0,76.7,76.35,39872.0,40052.0,5102000.0,11988000.0,3058000.0,3841674.0,219000.0,391000.0,-172000.0,4314000.0,4921000.0,0.0,607000.0,3058000.0,5927000.0,0.0,25361000.0,22579000.0,2782000.0,14767000.0,2782000.0,552000.0,-1854000.0,7324000.0,15267000.0,-1854000.0,13037000.0,264000.0,63780.53,37862.97,6554000.0,-518000.0,-4897000.0,12251000.0,600000.0,380000.0,-368000.0,0.0,3621000.0,-1880000.0,-6621000.0,6186000.0,BKNG,-1006000.0,-1006000.0,-222326.0,0.0,0.0,25917.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-31,10958000.0,0.0,0.0,8462000.0,2496000.0,-318000.0,-713000.0,1465000.0,300000.0,1165000.0,1165000.0,28.39,28.17,41042.0,41362.0,2496000.0,8462000.0,1165000.0,1721500.0,16000.0,334000.0,-318000.0,1799000.0,2398000.0,0.0,599000.0,1165000.0,3098000.0,0.0,23641000.0,17463000.0,6178000.0,15115000.0,6178000.0,351000.0,1234000.0,6899000.0,17104000.0,1234000.0,11277000.0,0.0,63584.44,41066.05,2820000.0,-998000.0,-1239000.0,11152000.0,735000.0,318000.0,-304000.0,0.0,2015000.0,-3068000.0,-163000.0,2516000.0,BKNG,-700000.0,-700000.0,-143500.0,0.0,0.0,22518.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,6796000.0,0.0,0.0,6216000.0,580000.0,-302000.0,289000.0,567000.0,508000.0,59000.0,59000.0,1.45,1.44,40974.0,41160.0,-631000.0,6216000.0,59000.0,-156350.0,54000.0,356000.0,-302000.0,923000.0,1565000.0,0.0,642000.0,59000.0,1270000.0,0.0,21874000.0,16981000.0,4893000.0,15922000.0,4893000.0,366000.0,1186000.0,8781000.0,16907000.0,1186000.0,12380000.0,1452000.0,63406.45,40959.55,85000.0,2637000.0,1528000.0,10582000.0,319000.0,278000.0,-286000.0,0.0,4108000.0,-1244000.0,-1303000.0,-201000.0,BKNG,295000.0,295000.0,79650.0,0.0,0.0,22446.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2316000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BKNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-31,9619278.0,4009873.0,5609405.0,3402228.0,2207177.0,0.0,-31442.0,2175735.0,625545.0,1550190.0,1550190.0,12.23,12.2,126726.0,127060.0,2132676.0,7412101.0,1550190.0,1603234.71,0.0,0.0,0.0,2207177.0,2586561.0,3635499.0,379384.0,1550190.0,2661062.0,0.0,7091941.0,2859860.0,4232081.0,4232081.0,4232081.0,1403282.0,4207998.0,2429316.0,4232081.0,4207998.0,1403282.0,0.0,126222.0,126222.0,2296164.0,-654132.0,-548828.0,2243971.0,824213.0,234.0,-651865.0,0.0,0.0,0.0,-558652.0,1644299.0,LULU,-74501.0,-74501.0,-21456.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-31,8110518.0,3618178.0,4492340.0,2766199.0,1726141.0,0.0,-393570.0,1332571.0,477771.0,854800.0,854800.0,6.7,6.68,127666.0,128017.0,1328408.0,6384377.0,854800.0,1109746.85,0.0,0.0,0.0,1726141.0,2017932.0,3335139.0,291791.0,854800.0,2415665.0,0.0,5607038.0,2458239.0,3148799.0,3148799.0,3148799.0,1070334.0,3102694.0,1667255.0,3148799.0,3102694.0,1070334.0,0.0,127321.0,127321.0,966463.0,-569937.0,-467487.0,1154867.0,502136.0,116.0,-638657.0,0.0,0.0,0.0,-444001.0,327806.0,LULU,-397733.0,-397733.0,-142786.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-31,6256617.0,2648052.0,3608565.0,2233816.0,1374749.0,0.0,-40880.0,1333869.0,358547.0,975322.0,975322.0,7.52,7.49,129768.0,130295.0,1333355.0,4881868.0,975322.0,1005581.01,0.0,0.0,0.0,1374749.0,1598955.0,2432628.0,224206.0,975322.0,1640349.0,0.0,4942478.0,2202432.0,2740046.0,2740046.0,2740046.0,881052.0,2281867.0,1209519.0,2740046.0,2281867.0,881052.0,0.0,128500.0,128500.0,1389108.0,-427891.0,-844987.0,1259871.0,245213.0,12.0,-394502.0,0.0,0.0,0.0,-812602.0,994606.0,LULU,-41394.0,-41394.0,-11134.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,4401879.0,1937888.0,2463991.0,1614163.0,849828.0,0.0,-30478.0,819350.0,230437.0,588913.0,588913.0,4.52,4.5,130289.0,130871.0,819986.0,3552051.0,588913.0,610369.4,0.0,0.0,0.0,849828.0,1035306.0,1757570.0,185478.0,588913.0,1065148.0,0.0,4185215.0,1626649.0,2558566.0,2558566.0,2558566.0,798681.0,2091609.0,1241201.0,2558566.0,2091609.0,798681.0,0.0,130353.0,130353.0,803336.0,-695532.0,-80788.0,1150517.0,0.0,0.0,-229226.0,0.0,0.0,0.0,-96051.0,574110.0,LULU,-29842.0,-29842.0,-8385.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305493.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,LULU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-30,1388365.0,1037070.0,351295.0,206511.0,144784.0,-2962.0,-331.0,141491.0,33581.0,104513.0,104513.0,5.1,5.06,20501.84,20641.17,144784.0,1243581.0,104513.0,104513.0,0.0,2962.0,-2962.0,144453.0,173173.0,1015158.0,28720.0,104513.0,173173.0,0.0,925924.0,310171.0,615753.0,607882.0,607882.0,2324.0,285847.0,93896.0,607882.0,285847.0,2324.0,0.0,20603.82,20603.82,184733.0,-54638.0,-134574.0,78937.0,50515.0,3061.0,-54840.0,0.0,241700.0,-361825.0,-7868.0,129893.0,MBUU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-30,1214877.0,904826.0,310051.0,96228.0,213823.0,-2875.0,-983.0,209965.0,46535.0,157632.0,157632.0,7.6,7.51,20749.24,20986.26,213823.0,1001054.0,157632.0,157632.0,0.0,2875.0,-2875.0,212840.0,239162.0,885461.0,26322.0,157632.0,239162.0,0.0,851326.0,337758.0,513568.0,621228.0,503174.0,2121.0,174066.0,159198.0,622791.0,174066.0,121738.0,35873.0,20501.08,20501.08,164846.0,-61621.0,-60380.0,83744.0,42064.0,2294.0,-55064.0,0.0,72000.0,-96250.0,-34642.0,109782.0,MBUU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-30,926515.0,690030.0,236485.0,86710.0,149775.0,-2529.0,1015.0,148261.0,33979.0,109841.0,109841.0,5.29,5.23,20752.65,21011.09,149775.0,776740.0,109841.0,109841.0,0.0,2529.0,-2529.0,150790.0,173681.0,674394.0,22891.0,109841.0,173681.0,0.0,742784.0,361630.0,381154.0,512453.0,373428.0,2027.0,37032.0,78380.0,516703.0,37032.0,145302.0,101796.0,20847.02,20847.02,131314.0,-181095.0,57346.0,41479.0,23469.0,2021.0,-30677.0,0.0,90000.0,-29425.0,0.0,100637.0,MBUU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-30,653163.0,503893.0,149270.0,63960.0,85310.0,-3888.0,2310.0,83732.0,19076.0,61562.0,61562.0,2.98,2.95,20662.75,20852.36,85310.0,567853.0,61562.0,61562.0,0.0,3888.0,-3888.0,87620.0,106000.0,491644.0,18380.0,61562.0,106000.0,0.0,477346.0,215819.0,261527.0,337419.0,254580.0,2006.0,63415.0,54291.0,337419.0,63415.0,84845.0,49052.0,20595.97,20595.97,94141.0,-40394.0,-47323.0,33787.0,10529.0,3810.0,-41291.0,0.0,103800.0,-135000.0,-13833.0,52850.0,MBUU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-31,10367000.0,7765700.0,2601300.0,1306900.0,1294400.0,-170000.0,-170300.0,954100.0,209600.0,743400.0,743400.0,9.63,9.47,77166.51,78523.79,1157000.0,9072600.0,743400.0,876287.9,16600.0,181100.0,-170000.0,1135200.0,1526900.0,7765700.0,391700.0,743400.0,1697200.0,0.0,6775500.0,5961600.0,813900.0,3513900.0,808900.0,188300.0,143800.0,1023700.0,3572000.0,143800.0,2951400.0,2271300.0,74956.47,74956.47,1658100.0,-574900.0,-796800.0,491800.0,0.0,0.0,-585800.0,18200.0,3300.0,-106800.0,-446200.0,1072300.0,DOOO,-170300.0,-170300.0,-37412.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-31,10033400.0,7534000.0,2499400.0,1138200.0,1361200.0,-107700.0,-87600.0,1165900.0,300500.0,863900.0,863900.0,10.88,10.67,79382.01,80946.1,1367100.0,8672200.0,863900.0,928921.91,6000.0,114200.0,-107700.0,1280100.0,1590500.0,7534000.0,310400.0,863900.0,1678100.0,0.0,6464600.0,5924500.0,540100.0,3265700.0,534900.0,196900.0,-206400.0,897300.0,3354100.0,-206400.0,3016100.0,2616900.0,78906.71,78906.71,649500.0,-853400.0,190300.0,202300.0,0.0,0.0,-659400.0,10800.0,920900.0,-287300.0,-305500.0,-9900.0,DOOO,-87600.0,-87600.0,-22578.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-31,7647900.0,5515700.0,2132200.0,954200.0,1178000.0,-81000.0,-20300.0,1076700.0,282100.0,793900.0,793900.0,9.57,9.31,82973.28,85259.52,1187000.0,6469900.0,793900.0,808881.31,3800.0,61800.0,-81000.0,1138500.0,1412100.0,5515700.0,273600.0,793900.0,1432400.0,0.0,5030900.0,5163700.0,-132800.0,1801800.0,-135600.0,146900.0,-630500.0,48700.0,1904900.0,-630500.0,2187400.0,1774700.0,81035.47,81035.47,770000.0,-687700.0,-1142700.0,265800.0,0.0,0.0,-697700.0,65000.0,409900.0,-814700.0,-682700.0,72300.0,DOOO,-20300.0,-20300.0,-5318.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,5952900.0,4480600.0,1472300.0,805300.0,667000.0,-87500.0,-95200.0,484300.0,121400.0,363400.0,363400.0,4.15,4.1,87519.86,88604.98,465600.0,5285900.0,363400.0,431963.6,19800.0,103400.0,-87500.0,587700.0,848500.0,4480600.0,260800.0,363400.0,940000.0,0.0,4885900.0,5360800.0,-474900.0,1905700.0,-478700.0,239800.0,-943800.0,669800.0,1931000.0,-943800.0,2649500.0,1084000.0,86544.58,86544.58,954200.0,-260300.0,583800.0,1325700.0,0.0,0.0,-279900.0,22500.0,964300.0,-86600.0,-172100.0,674300.0,DOOO,-91500.0,-91500.0,-22936.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DOOO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-29,8934400.0,6974500.0,1959900.0,1259000.0,700900.0,-125000.0,44500.0,620400.0,117700.0,502800.0,502800.0,8.8,8.71,57100.0,57700.0,700900.0,8233500.0,502800.0,502800.0,0.0,125000.0,-125000.0,745400.0,1004300.0,6974500.0,258900.0,502800.0,1004300.0,0.0,5516300.0,4095500.0,1420800.0,3272800.0,1418400.0,144600.0,512000.0,757900.0,3326800.0,512000.0,2053000.0,1540600.0,56472.7,56472.7,925800.0,-462000.0,-431300.0,382900.0,187200.0,120600.0,-412600.0,0.0,2770000.0,-2928200.0,-178600.0,513200.0,PII,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
