Date,Price,Ticker
2021-02-17,95.77,PZZA
2021-02-18,93.96,PZZA
2021-02-19,96.02,PZZA
2021-02-22,98.62,PZZA
2021-02-23,97.03,PZZA
2021-02-24,95.96,PZZA
2021-02-25,87.35,PZZA
2021-02-26,84.54,PZZA
2021-03-01,85.97,PZZA
2021-03-02,87.73,PZZA
2021-03-03,85.01,PZZA
2021-03-04,80.57,PZZA
2021-03-05,78.19,PZZA
2021-03-08,77.65,PZZA
2021-03-09,76.0,PZZA
2021-03-10,78.66,PZZA
2021-03-11,80.71,PZZA
2021-03-12,81.59,PZZA
2021-03-15,82.15,PZZA
2021-03-16,82.1,PZZA
2021-03-17,82.3,PZZA
2021-03-18,82.84,PZZA
2021-03-19,81.49,PZZA
2021-03-22,82.31,PZZA
2021-03-23,83.0,PZZA
2021-03-24,84.23,PZZA
2021-03-25,81.06,PZZA
2021-03-26,81.54,PZZA
2021-03-29,82.82,PZZA
2021-03-30,81.89,PZZA
2021-03-31,81.45,PZZA
2021-04-01,83.0,PZZA
2021-04-05,83.66,PZZA
2021-04-06,84.49,PZZA
2021-04-07,85.92,PZZA
2021-04-08,87.94,PZZA
2021-04-09,87.33,PZZA
2021-04-12,89.89,PZZA
2021-04-13,88.34,PZZA
2021-04-14,89.82,PZZA
2021-04-15,88.79,PZZA
2021-04-16,87.03,PZZA
2021-04-19,87.63,PZZA
2021-04-20,88.25,PZZA
2021-04-21,87.19,PZZA
2021-04-22,88.18,PZZA
2021-04-23,87.68,PZZA
2021-04-26,89.49,PZZA
2021-04-27,89.17,PZZA
2021-04-28,90.41,PZZA
2021-04-29,90.55,PZZA
2021-04-30,91.77,PZZA
2021-05-03,90.85,PZZA
2021-05-04,92.02,PZZA
2021-05-05,90.64,PZZA
2021-05-06,93.48,PZZA
2021-05-07,94.87,PZZA
2021-05-10,93.42,PZZA
2021-05-11,88.38,PZZA
2021-05-12,91.3,PZZA
2021-05-13,89.58,PZZA
2021-05-14,91.56,PZZA
2021-05-17,90.48,PZZA
2021-05-18,91.4,PZZA
2021-05-19,90.04,PZZA
2021-05-20,89.17,PZZA
2021-05-21,88.08,PZZA
2021-05-24,87.21,PZZA
2021-05-25,88.45,PZZA
2021-05-26,87.5,PZZA
2021-05-27,88.19,PZZA
2021-05-28,88.12,PZZA
2021-06-01,88.78,PZZA
2021-06-02,89.63,PZZA
2021-06-03,89.42,PZZA
2021-06-04,89.47,PZZA
2021-06-07,89.33,PZZA
2021-06-08,91.21,PZZA
2021-06-09,94.14,PZZA
2021-06-10,95.87,PZZA
2021-06-11,95.61,PZZA
2021-06-14,96.66,PZZA
2021-06-15,95.95,PZZA
2021-06-16,94.89,PZZA
2021-06-17,95.62,PZZA
2021-06-18,97.45,PZZA
2021-06-21,98.14,PZZA
2021-06-22,98.63,PZZA
2021-06-23,98.77,PZZA
2021-06-24,99.34,PZZA
2021-06-25,98.61,PZZA
2021-06-28,96.97,PZZA
2021-06-29,98.21,PZZA
2021-06-30,98.49,PZZA
2021-07-01,98.52,PZZA
2021-07-02,98.6,PZZA
2021-07-06,98.05,PZZA
2021-07-07,98.65,PZZA
2021-07-08,98.58,PZZA
2021-07-09,101.41,PZZA
2021-07-12,105.38,PZZA
2021-07-13,102.98,PZZA
2021-07-14,104.72,PZZA
2021-07-15,104.5,PZZA
2021-07-16,103.8,PZZA
2021-07-19,101.58,PZZA
2021-07-20,104.27,PZZA
2021-07-21,105.39,PZZA
2021-07-22,105.44,PZZA
2021-07-23,111.77,PZZA
2021-07-26,111.16,PZZA
2021-07-27,109.2,PZZA
2021-07-28,108.6,PZZA
2021-07-29,108.35,PZZA
2021-07-30,108.24,PZZA
2021-08-02,108.26,PZZA
2021-08-03,107.94,PZZA
2021-08-04,108.77,PZZA
2021-08-05,108.49,PZZA
2021-08-06,113.43,PZZA
2021-08-09,112.1,PZZA
2021-08-10,111.19,PZZA
2021-08-11,112.83,PZZA
2021-08-12,114.1,PZZA
2021-08-13,117.34,PZZA
2021-08-16,119.24,PZZA
2021-08-17,119.24,PZZA
2021-08-18,121.29,PZZA
2021-08-19,119.68,PZZA
2021-08-20,118.54,PZZA
2021-08-23,115.9,PZZA
2021-08-24,116.62,PZZA
2021-08-25,116.97,PZZA
2021-08-26,115.93,PZZA
2021-08-27,117.42,PZZA
2021-08-30,117.47,PZZA
2021-08-31,118.54,PZZA
2021-09-01,120.33,PZZA
2021-09-02,123.05,PZZA
2021-09-03,122.06,PZZA
2021-09-07,123.58,PZZA
2021-09-08,123.34,PZZA
2021-09-09,120.86,PZZA
2021-09-10,122.58,PZZA
2021-09-13,122.85,PZZA
2021-09-14,121.72,PZZA
2021-09-15,121.15,PZZA
2021-09-16,122.91,PZZA
2021-09-17,123.54,PZZA
2021-09-20,120.81,PZZA
2021-09-21,121.36,PZZA
2021-09-22,122.42,PZZA
2021-09-23,121.43,PZZA
2021-09-24,122.01,PZZA
2021-09-27,122.21,PZZA
2021-09-28,120.86,PZZA
2021-09-29,117.1,PZZA
2021-09-30,121.87,PZZA
2021-10-01,120.71,PZZA
2021-10-04,120.31,PZZA
2021-10-05,119.42,PZZA
2021-10-06,118.78,PZZA
2021-10-07,120.82,PZZA
2021-10-08,120.28,PZZA
2021-10-11,117.41,PZZA
2021-10-12,119.33,PZZA
2021-10-13,119.29,PZZA
2021-10-14,116.65,PZZA
2021-10-15,120.52,PZZA
2021-10-18,114.97,PZZA
2021-10-19,116.99,PZZA
2021-10-20,114.98,PZZA
2021-10-21,114.68,PZZA
2021-10-22,113.15,PZZA
2021-10-25,114.25,PZZA
2021-10-26,114.62,PZZA
2021-10-27,112.57,PZZA
2021-10-28,113.07,PZZA
2021-10-29,114.42,PZZA
2021-11-01,117.25,PZZA
2021-11-02,118.95,PZZA
2021-11-03,117.82,PZZA
2021-11-04,122.73,PZZA
2021-11-05,128.3,PZZA
2021-11-08,125.08,PZZA
2021-11-09,123.68,PZZA
2021-11-10,124.15,PZZA
2021-11-11,121.63,PZZA
2021-11-12,121.24,PZZA
2021-11-15,124.19,PZZA
2021-11-16,123.87,PZZA
2021-11-17,121.99,PZZA
2021-11-18,122.89,PZZA
2021-11-19,124.74,PZZA
2021-11-22,125.46,PZZA
2021-11-23,123.55,PZZA
2021-11-24,121.66,PZZA
2021-11-26,125.34,PZZA
2021-11-29,122.01,PZZA
2021-11-30,119.02,PZZA
2021-12-01,116.7,PZZA
2021-12-02,113.56,PZZA
2021-12-03,119.53,PZZA
2021-12-06,118.32,PZZA
2021-12-07,123.05,PZZA
2021-12-08,124.14,PZZA
2021-12-09,124.78,PZZA
2021-12-10,123.76,PZZA
2021-12-13,121.74,PZZA
2021-12-14,121.04,PZZA
2021-12-15,120.14,PZZA
2021-12-16,125.59,PZZA
2021-12-17,122.88,PZZA
2021-12-20,123.06,PZZA
2021-12-21,124.98,PZZA
2021-12-22,124.63,PZZA
2021-12-23,124.47,PZZA
2021-12-27,125.51,PZZA
2021-12-28,127.6,PZZA
2021-12-29,127.2,PZZA
2021-12-30,130.91,PZZA
2021-12-31,127.43,PZZA
2022-01-03,126.27,PZZA
2022-01-04,125.99,PZZA
2022-01-05,118.06,PZZA
2022-01-06,116.63,PZZA
2022-01-07,123.21,PZZA
2022-01-10,119.13,PZZA
2022-01-11,120.24,PZZA
2022-01-12,116.3,PZZA
2022-01-13,114.26,PZZA
2022-01-14,112.78,PZZA
2022-01-18,111.64,PZZA
2022-01-19,111.47,PZZA
2022-01-20,110.27,PZZA
2022-01-21,107.93,PZZA
2022-01-24,107.24,PZZA
2022-01-25,111.61,PZZA
2022-01-26,111.55,PZZA
2022-01-27,110.35,PZZA
2022-01-28,111.59,PZZA
2022-01-31,115.72,PZZA
2022-02-01,116.34,PZZA
2022-02-02,119.23,PZZA
2022-02-03,117.3,PZZA
2022-02-04,115.26,PZZA
2022-02-07,115.27,PZZA
2022-02-08,112.83,PZZA
2022-02-09,115.84,PZZA
2022-02-10,113.14,PZZA
2022-02-11,110.16,PZZA
2022-02-14,110.12,PZZA
2022-02-15,111.62,PZZA
2022-02-16,110.3,PZZA
2022-02-17,110.16,PZZA
2022-02-18,108.82,PZZA
2022-02-22,108.89,PZZA
2022-02-23,105.68,PZZA
2022-02-24,98.56,PZZA
2022-02-25,100.04,PZZA
2022-02-28,100.08,PZZA
2022-03-01,100.57,PZZA
2022-03-02,103.84,PZZA
2022-03-03,102.41,PZZA
2022-03-04,96.79,PZZA
2022-03-07,96.63,PZZA
2022-03-08,89.0,PZZA
2022-03-09,90.1,PZZA
2022-03-10,92.88,PZZA
2022-03-11,92.81,PZZA
2022-03-14,90.56,PZZA
2022-03-15,91.75,PZZA
2022-03-16,94.5,PZZA
2022-03-17,95.77,PZZA
2022-03-18,94.14,PZZA
2022-03-21,97.35,PZZA
2022-03-22,95.88,PZZA
2022-03-23,95.47,PZZA
2022-03-24,94.2,PZZA
2022-03-25,95.22,PZZA
2022-03-28,95.33,PZZA
2022-03-29,98.14,PZZA
2022-03-30,99.92,PZZA
2022-03-31,100.2,PZZA
2022-04-01,100.42,PZZA
2022-04-04,100.47,PZZA
2022-04-05,101.6,PZZA
2022-04-06,100.61,PZZA
2022-04-07,99.62,PZZA
2022-04-08,100.4,PZZA
2022-04-11,97.52,PZZA
2022-04-12,97.74,PZZA
2022-04-13,97.73,PZZA
2022-04-14,99.05,PZZA
2022-04-18,95.39,PZZA
2022-04-19,97.07,PZZA
2022-04-20,100.91,PZZA
2022-04-21,100.6,PZZA
2022-04-22,98.72,PZZA
2022-04-25,94.93,PZZA
2022-04-26,97.72,PZZA
2022-04-27,91.84,PZZA
2022-04-28,89.29,PZZA
2022-04-29,86.13,PZZA
2022-05-02,86.95,PZZA
2022-05-03,86.94,PZZA
2022-05-04,85.96,PZZA
2022-05-05,92.09,PZZA
2022-05-06,84.02,PZZA
2022-05-09,81.13,PZZA
2022-05-10,80.08,PZZA
2022-05-11,81.05,PZZA
2022-05-12,76.64,PZZA
2022-05-13,76.58,PZZA
2022-05-16,77.48,PZZA
2022-05-17,79.29,PZZA
2022-05-18,76.37,PZZA
2022-05-19,72.65,PZZA
2022-05-20,74.71,PZZA
2022-05-23,74.15,PZZA
2022-05-24,73.13,PZZA
2022-05-25,74.4,PZZA
2022-05-26,78.59,PZZA
2022-05-27,81.05,PZZA
2022-05-31,83.02,PZZA
2022-06-01,84.38,PZZA
2022-06-02,84.12,PZZA
2022-06-03,85.57,PZZA
2022-06-06,84.38,PZZA
2022-06-07,83.89,PZZA
2022-06-08,84.42,PZZA
2022-06-09,83.49,PZZA
2022-06-10,81.65,PZZA
2022-06-13,77.45,PZZA
2022-06-14,79.63,PZZA
2022-06-15,79.67,PZZA
2022-06-16,77.81,PZZA
2022-06-17,78.35,PZZA
2022-06-21,77.69,PZZA
2022-06-22,76.76,PZZA
2022-06-23,77.56,PZZA
2022-06-24,79.72,PZZA
2022-06-27,79.64,PZZA
2022-06-28,80.92,PZZA
2022-06-29,80.5,PZZA
2022-06-30,80.62,PZZA
2022-07-01,79.21,PZZA
2022-07-05,81.37,PZZA
2022-07-06,81.8,PZZA
2022-07-07,82.08,PZZA
2022-07-08,82.98,PZZA
2022-07-11,82.49,PZZA
2022-07-12,81.93,PZZA
2022-07-13,79.12,PZZA
2022-07-14,80.47,PZZA
2022-07-15,79.55,PZZA
2022-07-18,80.6,PZZA
2022-07-19,79.18,PZZA
2022-07-20,82.09,PZZA
2022-07-21,81.8,PZZA
2022-07-22,82.93,PZZA
2022-07-25,82.89,PZZA
2022-07-26,79.98,PZZA
2022-07-27,80.92,PZZA
2022-07-28,81.4,PZZA
2022-07-29,86.28,PZZA
2022-08-01,90.5,PZZA
2022-08-02,88.84,PZZA
2022-08-03,91.15,PZZA
2022-08-04,91.42,PZZA
2022-08-05,87.71,PZZA
2022-08-08,87.79,PZZA
2022-08-09,87.7,PZZA
2022-08-10,87.97,PZZA
2022-08-11,87.04,PZZA
2022-08-12,86.7,PZZA
2022-08-15,88.61,PZZA
2022-08-16,91.88,PZZA
2022-08-17,89.77,PZZA
2022-08-18,88.75,PZZA
2022-08-19,87.17,PZZA
2022-08-22,83.8,PZZA
2022-08-23,82.05,PZZA
2022-08-24,80.95,PZZA
2022-08-25,81.76,PZZA
2022-08-26,82.88,PZZA
2022-08-29,78.07,PZZA
2022-08-30,78.87,PZZA
2022-08-31,80.76,PZZA
2022-09-01,76.5,PZZA
2022-09-02,77.89,PZZA
2022-09-06,75.93,PZZA
2022-09-07,76.5,PZZA
2022-09-08,78.72,PZZA
2022-09-09,81.41,PZZA
2022-09-12,81.6,PZZA
2022-09-13,78.98,PZZA
2022-09-14,78.76,PZZA
2022-09-15,77.38,PZZA
2022-09-16,76.16,PZZA
2022-09-19,74.65,PZZA
2022-09-20,71.84,PZZA
2022-09-21,72.87,PZZA
2022-09-22,73.03,PZZA
2022-09-23,70.88,PZZA
2022-09-26,71.82,PZZA
2022-09-27,72.88,PZZA
2022-09-28,72.75,PZZA
2022-09-29,71.21,PZZA
2022-09-30,68.02,PZZA
2022-10-03,67.32,PZZA
2022-10-04,71.46,PZZA
2022-10-05,71.55,PZZA
2022-10-06,71.6,PZZA
2022-10-07,68.02,PZZA
2022-10-10,66.48,PZZA
2022-10-11,67.31,PZZA
2022-10-12,65.96,PZZA
2022-10-13,69.04,PZZA
2022-10-14,70.15,PZZA
2022-10-17,66.42,PZZA
2022-10-18,70.5,PZZA
2022-10-19,68.82,PZZA
2022-10-20,68.76,PZZA
2022-10-21,67.25,PZZA
2022-10-24,67.04,PZZA
2022-10-25,66.9,PZZA
2022-10-26,68.74,PZZA
2022-10-27,68.24,PZZA
2022-10-28,67.93,PZZA
2022-10-31,69.43,PZZA
2022-11-01,69.94,PZZA
2022-11-02,70.88,PZZA
2022-11-03,69.57,PZZA
2022-11-04,72.36,PZZA
2022-11-07,71.78,PZZA
2022-11-08,73.01,PZZA
2022-11-09,72.5,PZZA
2022-11-10,76.86,PZZA
2022-11-11,79.34,PZZA
2022-11-14,83.7,PZZA
2022-11-15,84.44,PZZA
2022-11-16,81.98,PZZA
2022-11-17,79.78,PZZA
2022-11-18,79.71,PZZA
2022-11-21,77.56,PZZA
2022-11-22,79.05,PZZA
2022-11-23,79.62,PZZA
2022-11-25,80.98,PZZA
2022-11-28,79.96,PZZA
2022-11-29,79.23,PZZA
2022-11-30,78.71,PZZA
2022-12-01,80.86,PZZA
2022-12-02,78.98,PZZA
2022-12-05,79.69,PZZA
2022-12-06,78.98,PZZA
2022-12-07,77.55,PZZA
2022-12-08,77.94,PZZA
2022-12-09,80.97,PZZA
2022-12-12,81.32,PZZA
2022-12-13,85.37,PZZA
2022-12-14,83.76,PZZA
2022-12-15,84.59,PZZA
2022-12-16,80.47,PZZA
2022-12-19,80.16,PZZA
2022-12-20,79.35,PZZA
2022-12-21,80.9,PZZA
2022-12-22,80.45,PZZA
2022-12-23,79.33,PZZA
2022-12-27,81.12,PZZA
2022-12-28,80.92,PZZA
2022-12-29,79.49,PZZA
2022-12-30,79.1,PZZA
2023-01-03,80.55,PZZA
2023-01-04,76.9,PZZA
2023-01-05,78.61,PZZA
2023-01-06,78.11,PZZA
2023-01-09,80.61,PZZA
2023-01-10,78.43,PZZA
2023-01-11,79.6,PZZA
2023-01-12,81.16,PZZA
2023-01-13,81.65,PZZA
2023-01-17,78.91,PZZA
2023-01-18,81.0,PZZA
2023-01-19,80.98,PZZA
2023-01-20,80.53,PZZA
2023-01-23,77.38,PZZA
2023-01-24,80.52,PZZA
2023-01-25,80.7,PZZA
2023-01-26,83.36,PZZA
2023-01-27,83.84,PZZA
2023-01-30,85.79,PZZA
2023-01-31,87.03,PZZA
2023-02-01,86.59,PZZA
2023-02-02,90.98,PZZA
2023-02-03,90.96,PZZA
2023-02-06,90.23,PZZA
2023-02-07,87.72,PZZA
2023-02-08,89.31,PZZA
2023-02-09,89.27,PZZA
2023-02-10,86.9,PZZA
2023-02-13,86.37,PZZA
2023-02-14,89.55,PZZA
2023-02-15,87.86,PZZA
2023-02-16,91.51,PZZA
2023-02-17,93.22,PZZA
2023-02-21,90.24,PZZA
2023-02-22,88.09,PZZA
2023-02-23,84.64,PZZA
2023-02-24,83.04,PZZA
2023-02-27,83.91,PZZA
2023-02-28,81.23,PZZA
2023-03-01,81.27,PZZA
2023-03-02,82.34,PZZA
2023-03-03,82.49,PZZA
2023-03-06,82.68,PZZA
2023-03-07,83.85,PZZA
2023-03-08,82.22,PZZA
2023-03-09,80.01,PZZA
2023-03-10,78.09,PZZA
2023-03-13,74.23,PZZA
2023-03-14,77.25,PZZA
2023-03-15,74.4,PZZA
2023-03-16,76.9,PZZA
2023-03-17,77.65,PZZA
2023-03-20,78.05,PZZA
2023-03-21,80.73,PZZA
2023-03-22,77.11,PZZA
2023-03-23,76.97,PZZA
2023-03-24,74.47,PZZA
2023-03-27,73.87,PZZA
2023-03-28,73.5,PZZA
2023-03-29,74.35,PZZA
2023-03-30,73.3,PZZA
2023-03-31,72.41,PZZA
2023-04-03,72.72,PZZA
2023-04-04,73.21,PZZA
2023-04-05,72.29,PZZA
2023-04-06,73.27,PZZA
2023-04-10,73.61,PZZA
2023-04-11,72.95,PZZA
2023-04-12,74.9,PZZA
2023-04-13,74.33,PZZA
2023-04-14,74.21,PZZA
2023-04-17,74.76,PZZA
2023-04-18,75.57,PZZA
2023-04-19,74.28,PZZA
2023-04-20,73.66,PZZA
2023-04-21,72.4,PZZA
2023-04-24,72.73,PZZA
2023-04-25,71.59,PZZA
2023-04-26,70.75,PZZA
2023-04-27,71.78,PZZA
2023-04-28,71.19,PZZA
2023-05-01,72.38,PZZA
2023-05-02,72.07,PZZA
2023-05-03,71.91,PZZA
2023-05-04,74.39,PZZA
2023-05-05,74.69,PZZA
2023-05-08,74.96,PZZA
2023-05-09,74.99,PZZA
2023-05-10,75.9,PZZA
2023-05-11,75.46,PZZA
2023-05-12,75.5,PZZA
2023-05-15,74.68,PZZA
2023-05-16,74.35,PZZA
2023-05-17,70.31,PZZA
2023-05-18,70.09,PZZA
2023-05-19,71.73,PZZA
2023-05-22,71.62,PZZA
2023-05-23,72.45,PZZA
2023-05-24,72.49,PZZA
2023-05-25,72.23,PZZA
2023-05-26,70.52,PZZA
2023-05-30,69.13,PZZA
2023-05-31,69.89,PZZA
2023-06-01,68.47,PZZA
2023-06-02,67.3,PZZA
2023-06-05,69.22,PZZA
2023-06-06,68.38,PZZA
2023-06-07,69.37,PZZA
2023-06-08,68.93,PZZA
2023-06-09,70.55,PZZA
2023-06-12,69.22,PZZA
2023-06-13,70.54,PZZA
2023-06-14,71.8,PZZA
2023-06-15,71.65,PZZA
2023-06-16,74.01,PZZA
2023-06-20,72.09,PZZA
2023-06-21,70.64,PZZA
2023-06-22,70.41,PZZA
2023-06-23,70.64,PZZA
2023-06-26,68.47,PZZA
2023-06-27,70.39,PZZA
2023-06-28,70.29,PZZA
2023-06-29,70.83,PZZA
2023-06-30,71.81,PZZA
2023-07-03,71.75,PZZA
2023-07-05,73.32,PZZA
2023-07-06,71.04,PZZA
2023-07-07,72.0,PZZA
2023-07-10,73.68,PZZA
2023-07-11,75.66,PZZA
2023-07-12,76.13,PZZA
2023-07-13,75.25,PZZA
2023-07-14,73.32,PZZA
2023-07-17,73.82,PZZA
2023-07-18,73.75,PZZA
2023-07-19,73.52,PZZA
2023-07-20,75.56,PZZA
2023-07-21,78.3,PZZA
2023-07-24,79.32,PZZA
2023-07-25,79.79,PZZA
2023-07-26,81.14,PZZA
2023-07-27,83.07,PZZA
2023-07-28,82.15,PZZA
2023-07-31,81.13,PZZA
2023-08-01,79.9,PZZA
2023-08-02,78.15,PZZA
2023-08-03,76.83,PZZA
2023-08-04,80.54,PZZA
2023-08-07,79.26,PZZA
2023-08-08,81.1,PZZA
2023-08-09,79.99,PZZA
2023-08-10,79.5,PZZA
2023-08-11,80.02,PZZA
2023-08-14,80.23,PZZA
2023-08-15,79.38,PZZA
2023-08-16,77.12,PZZA
2023-08-17,77.99,PZZA
2023-08-18,74.86,PZZA
2023-08-21,74.55,PZZA
2023-08-22,73.85,PZZA
2023-08-23,74.34,PZZA
2023-08-24,73.67,PZZA
2023-08-25,75.73,PZZA
2023-08-28,74.86,PZZA
2023-08-29,74.72,PZZA
2023-08-30,74.57,PZZA
2023-08-31,75.71,PZZA
2023-09-01,76.38,PZZA
2023-09-05,75.63,PZZA
2023-09-06,74.56,PZZA
2023-09-07,73.26,PZZA
2023-09-08,75.65,PZZA
2023-09-11,75.4,PZZA
2023-09-12,74.98,PZZA
2023-09-13,75.32,PZZA
2023-09-14,75.97,PZZA
2023-09-15,76.58,PZZA
2023-09-18,74.83,PZZA
2023-09-19,73.81,PZZA
2023-09-20,73.23,PZZA
2023-09-21,72.79,PZZA
2023-09-22,70.97,PZZA
2023-09-25,69.6,PZZA
2023-09-26,67.31,PZZA
2023-09-27,66.09,PZZA
2023-09-28,66.65,PZZA
2023-09-29,67.8,PZZA
2023-10-02,66.86,PZZA
2023-10-03,66.71,PZZA
2023-10-04,64.16,PZZA
2023-10-05,63.23,PZZA
2023-10-06,62.29,PZZA
2023-10-09,62.32,PZZA
2023-10-10,61.96,PZZA
2023-10-11,64.56,PZZA
2023-10-12,63.55,PZZA
2023-10-13,63.82,PZZA
2023-10-16,64.75,PZZA
2023-10-17,64.76,PZZA
2023-10-18,65.49,PZZA
2023-10-19,65.55,PZZA
2023-10-20,64.64,PZZA
2023-10-23,63.18,PZZA
2023-10-24,63.61,PZZA
2023-10-25,62.78,PZZA
2023-10-26,62.49,PZZA
2023-10-27,62.24,PZZA
2023-10-30,63.76,PZZA
2023-10-31,63.77,PZZA
2023-11-01,63.77,PZZA
2023-11-02,66.37,PZZA
2023-11-03,61.82,PZZA
2023-11-06,66.86,PZZA
2023-11-07,66.93,PZZA
2023-11-08,66.33,PZZA
2023-11-09,65.37,PZZA
2023-11-10,63.51,PZZA
2023-11-13,63.48,PZZA
2023-11-14,63.82,PZZA
2023-11-15,65.93,PZZA
2023-11-16,67.48,PZZA
2023-11-17,66.52,PZZA
2023-11-20,65.21,PZZA
2023-11-21,66.08,PZZA
2023-11-22,65.15,PZZA
2023-11-24,65.67,PZZA
2023-11-27,66.28,PZZA
2023-11-28,65.66,PZZA
2023-11-29,65.5,PZZA
2023-11-30,64.39,PZZA
2023-12-01,64.14,PZZA
2023-12-04,66.66,PZZA
2023-12-05,68.17,PZZA
2023-12-06,68.58,PZZA
2023-12-07,69.06,PZZA
2023-12-08,69.79,PZZA
2023-12-11,69.41,PZZA
2023-12-12,70.14,PZZA
2023-12-13,70.32,PZZA
2023-12-14,73.59,PZZA
2023-12-15,74.47,PZZA
2023-12-18,72.68,PZZA
2023-12-19,72.64,PZZA
2023-12-20,71.94,PZZA
2023-12-21,72.23,PZZA
2023-12-22,72.42,PZZA
2023-12-26,74.23,PZZA
2023-12-27,75.83,PZZA
2023-12-28,76.09,PZZA
2023-12-29,75.52,PZZA
2024-01-02,74.94,PZZA
2024-01-03,74.56,PZZA
2024-01-04,71.58,PZZA
2024-01-05,70.11,PZZA
2024-01-08,68.46,PZZA
2024-01-09,68.78,PZZA
2024-01-10,71.7,PZZA
2024-01-11,70.82,PZZA
2024-01-12,71.9,PZZA
2024-01-16,70.78,PZZA
2024-01-17,70.59,PZZA
2024-01-18,73.87,PZZA
2024-01-19,74.51,PZZA
2024-01-22,73.87,PZZA
2024-01-23,76.57,PZZA
2024-01-24,77.49,PZZA
2024-01-25,76.52,PZZA
2024-01-26,77.02,PZZA
2024-01-29,74.17,PZZA
2024-01-30,74.74,PZZA
2024-01-31,74.73,PZZA
2024-02-01,73.02,PZZA
2024-02-02,73.55,PZZA
2024-02-05,72.1,PZZA
2024-02-06,70.36,PZZA
2024-02-07,73.12,PZZA
2024-02-08,72.79,PZZA
2024-02-09,72.78,PZZA
2024-02-12,72.08,PZZA
2024-02-13,71.35,PZZA
2024-02-14,71.9,PZZA
2024-02-15,71.92,PZZA
2024-02-16,72.06,PZZA
2024-02-20,71.89,PZZA
2024-02-21,70.37,PZZA
2024-02-22,70.8,PZZA
2024-02-23,70.96,PZZA
2024-02-26,72.45,PZZA
2024-02-27,71.67,PZZA
2024-02-28,70.44,PZZA
2024-02-29,73.35,PZZA
2024-03-01,71.32,PZZA
2024-03-04,69.6,PZZA
2024-03-05,70.3,PZZA
2024-03-06,70.18,PZZA
2024-03-07,70.62,PZZA
2024-03-08,69.77,PZZA
2024-03-11,69.37,PZZA
2024-03-12,69.95,PZZA
2024-03-13,71.79,PZZA
2024-03-14,69.97,PZZA
2024-03-15,68.07,PZZA
2024-03-18,68.8,PZZA
2024-03-19,70.82,PZZA
2024-03-20,70.96,PZZA
2024-03-21,70.17,PZZA
2024-03-22,66.86,PZZA
2024-03-25,65.58,PZZA
2024-03-26,66.39,PZZA
2024-03-27,65.15,PZZA
2024-03-28,66.05,PZZA
2024-04-01,66.47,PZZA
2024-04-02,66.78,PZZA
2024-04-03,65.88,PZZA
2024-04-04,65.62,PZZA
2024-04-05,63.56,PZZA
2024-04-08,63.31,PZZA
2024-04-09,63.03,PZZA
2024-04-10,63.12,PZZA
2024-04-11,62.67,PZZA
2024-04-12,62.33,PZZA
2024-04-15,61.08,PZZA
2024-04-16,61.08,PZZA
2024-04-17,61.83,PZZA
2024-04-18,60.22,PZZA
2024-04-19,60.57,PZZA
2024-04-22,63.01,PZZA
2024-04-23,62.83,PZZA
2024-04-24,63.08,PZZA
2024-04-25,63.41,PZZA
2024-04-26,62.27,PZZA
2024-04-29,63.29,PZZA
2024-04-30,61.39,PZZA
2024-05-01,60.88,PZZA
2024-05-02,60.77,PZZA
2024-05-03,60.19,PZZA
2024-05-06,58.62,PZZA
2024-05-07,57.84,PZZA
2024-05-08,57.07,PZZA
2024-05-09,55.21,PZZA
2024-05-10,53.01,PZZA
2024-05-13,53.11,PZZA
2024-05-14,52.56,PZZA
2024-05-15,52.82,PZZA
2024-05-16,52.04,PZZA
2024-05-17,51.96,PZZA
2024-05-20,50.94,PZZA
2024-05-21,49.48,PZZA
2024-05-22,49.03,PZZA
2024-05-23,49.11,PZZA
2024-05-24,47.52,PZZA
2024-05-28,47.65,PZZA
2024-05-29,46.78,PZZA
2024-05-30,47.94,PZZA
2024-05-31,46.56,PZZA
2024-06-03,46.22,PZZA
2024-06-04,48.08,PZZA
2024-06-05,48.01,PZZA
2024-06-06,46.55,PZZA
2024-06-07,47.0,PZZA
2024-06-10,46.72,PZZA
2024-06-11,46.9,PZZA
2024-06-12,48.19,PZZA
2024-06-13,48.25,PZZA
2024-06-14,47.75,PZZA
2024-06-17,46.84,PZZA
2024-06-18,48.75,PZZA
2024-06-20,48.43,PZZA
2024-06-21,48.53,PZZA
2024-06-24,47.43,PZZA
2024-06-25,47.91,PZZA
2024-06-26,47.37,PZZA
2024-06-27,47.12,PZZA
2024-06-28,46.88,PZZA
2024-07-01,47.1,PZZA
2024-07-02,46.06,PZZA
2024-07-03,45.14,PZZA
2024-07-05,44.61,PZZA
2024-07-08,43.86,PZZA
2024-07-09,43.93,PZZA
2024-07-10,42.55,PZZA
2024-07-11,42.74,PZZA
2024-07-12,43.51,PZZA
2024-07-15,43.13,PZZA
2024-07-16,42.16,PZZA
2024-07-17,44.76,PZZA
2024-07-18,42.99,PZZA
2024-07-19,42.61,PZZA
2024-07-22,41.67,PZZA
2024-07-23,41.28,PZZA
2024-07-24,40.77,PZZA
2024-07-25,40.34,PZZA
2024-07-26,41.6,PZZA
2024-07-29,40.93,PZZA
2024-07-30,41.84,PZZA
2024-07-31,43.71,PZZA
2024-08-01,44.35,PZZA
2024-08-02,43.54,PZZA
2024-08-05,41.58,PZZA
2024-08-06,41.97,PZZA
2024-08-07,43.12,PZZA
